gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT04_1970490,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970490?gameHash=8f8844b0fdd35c1e,WCS,2021,,0,10/6/2021 12:37,1,11.19,100,Blue,team,,,Infinity Esports,oe:team:6b34cc2352576d0e4f8d0da5b9521e9,,Twisted Fate,Poppy,Nidalee,Ziggs,Ezreal,2060,0,17,21,40,17,21,3,2,0,0,0,,,,0.4951,1.1068,0,0,4,0,4,0,0,0,0,0,0,,0,0,1,2,0,0,0,1,1,3,8,1,1,5,3,0,1,80306,2339.0097,,3171.8738,3296.1845,162,4.7184,43,1.2524,47,288,8.3883,57722,35330,1029.0291,,55015,-0.108638,,808,195,,,29.2136,14935,18538,312,15399,18396,336,-464,142,-24,1,3,1,1,1,1,24091,29550,481,24438,30293,522,-347,-743,-41,5,11,4,4,7,5
ESPORTSTMNT04_1970490,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970490?gameHash=8f8844b0fdd35c1e,WCS,2021,,0,10/6/2021 12:37,1,11.19,200,Red,team,,,PEACE,oe:team:b61ee1b18ac8e03518fc61ac07d497c,,LeBlanc,Lucian,Miss Fortune,Aatrox,Kennen,2060,1,21,17,44,21,17,3,0,0,0,1,,,,0.6117,1.1068,1,4,0,4,0,1,0,2,1,0,0,,0,0,0,0,2,1,1,0,0,8,3,0,0,3,5,1,0,85143,2479.8932,,3342.8447,3046.165,119,3.466,65,1.8932,44,294,8.5631,67293,44901,1307.7961,,61335,0.108638,,940,276,,,35.4175,15399,18396,336,14935,18538,312,464,-142,24,1,1,1,1,3,1,24438,30293,522,24091,29550,481,347,743,41,4,7,5,5,11,4
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,1,Blue,top,Guigo,oe:player:d61d8a0b25028f787123bfff542d305,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Jax,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,3,5,3,10,21,0,0,0,0,0,0,0,0,0.3652,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,10521,384.2118,0.244197,590.0304,414.4492,15,0.5478,7,0.2556,9,29,1.059,10088,6462,235.983,0.245641,9875,,199,192,7,,,7.2672,3366,3848,60,3469,4493,70,-103,-645,-10,2,0,2,1,2,1,5664,6073,91,5235,6940,105,429,-867,-14,3,1,3,2,3,3
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,2,Blue,jng,Aegis,oe:player:778c6c3733d919a3b64885912be15a9,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Xin Zhao,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,1,5,4,10,21,0,0,0,0,0,0,0,0,0.3652,1.1321,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,10027,366.1716,0.232731,1018.028,563.8101,11,0.4017,6,0.2191,11,32,1.1686,8298,4672,170.6147,0.177594,7800,,165,17,148,,,6.0256,2805,2818,52,2993,3318,59,-188,-500,-7,0,1,1,0,3,2,4720,5295,89,5314,6309,100,-594,-1014,-11,1,2,2,1,4,2
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,3,Blue,mid,Grevthar,oe:player:dda07addeb137c860725f0c964dcbbf,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Twisted Fate,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,3,4,6,10,21,0,0,0,0,1,1,0,0,0.3652,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,8094,295.5813,0.187866,431.6494,224.5161,12,0.4382,3,0.1096,4,26,0.9495,9783,6157,224.8448,0.234046,8500,,162,162,0,,,5.916,3352,3243,50,3598,4360,78,-246,-1117,-28,1,2,1,0,3,0,5875,5980,85,5758,6824,130,117,-844,-45,3,4,2,0,3,0
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,4,Blue,bot,TitaN,oe:player:1c010180887360e5d6ab967fd93693d,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Miss Fortune,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,2,3,6,10,21,0,0,0,0,1,0,1,0,0.3652,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10179,371.7225,0.236259,334.9848,154.7292,15,0.5478,15,0.5478,8,43,1.5703,10376,6750,246.5003,0.256589,10100,,227,227,0,,,8.2897,3362,3001,66,3649,3914,93,-287,-913,-27,1,2,0,1,0,1,5169,5447,115,6383,6358,139,-1214,-911,-24,1,5,1,4,0,2
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,5,Blue,sup,Jojo,oe:player:54dfc311555112498c08f57e93c0270,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,Amumu,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,1,4,6,10,21,0,0,0,0,1,0,1,0,0.3652,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4263,155.6786,0.0989462,309.787,230.5782,43,1.5703,4,0.1461,21,52,1.899,5892,2266,82.7511,0.0861296,5675,,30,30,0,,,1.0956,2086,2235,9,3067,2644,17,-981,-409,-8,0,2,1,3,1,0,3179,4038,16,4254,3989,28,-1075,49,-12,0,5,2,3,2,1
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,6,Red,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Camille,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,4,4,7,21,10,0,0,0,0,0,0,0,0,0.7669,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,9503,347.0359,0.189737,546.975,508.1923,11,0.4017,7,0.2556,8,34,1.2416,12527,8901,325.0517,0.219518,11500,,223,213,10,,,8.1436,3469,4493,70,3366,3848,60,103,645,10,1,2,1,2,0,2,5235,6940,105,5664,6073,91,-429,867,14,2,3,3,3,1,3
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Taliyah,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,4,2,9,21,10,0,0,0,0,0,0,0,1,0.7669,1.1321,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,10763,393.0493,0.214895,658.1376,287.7298,14,0.5113,14,0.5113,13,55,2.0085,11384,7758,283.311,0.191328,9225,,198,32,166,,,7.2307,2993,3318,59,2805,2818,52,188,500,7,0,3,2,0,1,1,5314,6309,100,4720,5295,89,594,1014,11,1,4,2,1,2,2
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,1,0,10,21,10,0,0,0,0,0,0,0,0,0.7669,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,13959,509.7626,0.278706,671.1016,407.3281,10,0.3652,11,0.4017,6,37,1.3512,12644,9018,329.3244,0.222404,12450,,261,230,31,,,9.5313,3598,4360,78,3352,3243,50,246,1117,28,0,3,0,1,2,1,5758,6824,130,5875,5980,85,-117,844,45,0,3,0,3,4,2
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Kai'Sa,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,9,2,3,21,10,3,1,0,0,0,0,0,0,0.7669,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12907,471.3451,0.257702,351.8564,187.5228,15,0.5478,8,0.2921,5,35,1.2781,14162,10536,384.7596,0.259843,10775,,273,261,12,,,9.9696,3649,3914,93,3362,3001,66,287,913,27,1,0,1,1,2,0,6383,6358,139,5169,5447,115,1214,911,24,4,0,2,1,5,1
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,10,Red,sup,Vsta,oe:player:16c1637b4b44b008b4d6627f68ae30a,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Leona,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,3,2,10,21,10,1,0,0,0,0,0,0,0,0.7669,1.1321,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2953,107.8393,0.0589598,358.5027,465.6117,39,1.4242,11,0.4017,13,74,2.7024,7961,4335,158.308,0.106907,6660,,39,39,0,,,1.4242,3067,2644,17,2086,2235,9,981,409,8,3,1,0,0,2,1,4254,3989,28,3179,4038,16,1075,-49,12,3,2,1,0,5,2
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,LeBlanc,Irelia,Ezreal,Yone,Tryndamere,1643,0,10,21,25,10,21,0,0,0,0,1,,,,0.3652,1.1321,0,0,4,0,4,0,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,2,10,0,0,1,9,0,2,43084,1573.3658,,2684.4796,1588.0828,96,3.5058,35,1.2781,53,182,6.6464,44437,26305,960.6208,,41950,-0.187122,,628,155,,,28.594,14971,15145,237,16776,18729,317,-1805,-3584,-80,4,7,5,5,9,4,24607,26833,396,26944,30420,502,-2337,-3587,-106,8,17,10,10,12,8
ESPORTSTMNT04_1970496,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970496?gameHash=41f869855b4f8c66,WCS,2021,,0,10/6/2021 13:37,1,11.19,200,Red,team,,,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,,Lee Sin,Lucian,Gwen,Kennen,Ryze,1643,1,21,10,39,21,10,4,1,0,0,0,,,,0.7669,1.1321,1,4,0,4,0,2,0,1,1,0,0,,0,0,1,1,1,1,1,0,1,10,2,1,1,9,1,2,0,50085,1829.0323,,2586.5733,1856.3847,89,3.2502,51,1.8624,45,235,8.5819,58678,40546,1480.6817,,50610,0.187122,,775,219,,,36.2995,16776,18729,317,14971,15145,237,1805,3584,80,5,9,4,4,7,5,26944,30420,502,24607,26833,396,2337,3587,106,10,12,8,8,17,10
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,1,Blue,top,Liang,oe:player:6992272b71041f83e022a8a49484f5d,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,Lillia,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,3,4,6,16,26,0,0,0,0,0,0,0,0,0.4231,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17390,459.8502,0.212003,675.2314,885.0595,18,0.476,9,0.238,5,40,1.0577,13410,8505,224.9008,0.209374,12325,,283,278,5,,,7.4835,3638,4956,88,3418,4399,66,220,557,22,1,1,1,1,2,1,5194,7399,129,5477,7505,123,-283,-106,6,1,1,1,2,2,1
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,2,Blue,jng,HuSha,oe:player:e24d1ae1983a88bea04be33c4ea40af,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,Graves,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,4,6,7,16,26,1,0,0,0,0,0,0,1,0.4231,1.1106,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,0,2,16743,442.7413,0.204116,664.6805,559.3565,10,0.2644,11,0.2909,12,40,1.0577,13745,8840,233.7594,0.21762,13225,,267,85,182,,,7.0604,3292,3676,70,3907,3331,63,-615,345,7,0,1,2,2,1,1,5076,5925,113,5505,5765,102,-429,160,11,0,1,3,2,1,1
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,3,Blue,mid,1116,oe:player:dd77279f7d325eec933f05b1672f6a1,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,Yone,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,2,5,8,16,26,0,0,0,0,0,0,0,0,0.4231,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12379,327.3424,0.150914,578.6866,742.0273,9,0.238,9,0.238,7,40,1.0577,13718,8813,233.0454,0.216956,13575,,279,263,16,,,7.3777,3204,4331,78,3387,4247,87,-183,84,-9,0,3,1,0,2,1,5441,7312,131,5231,7245,145,210,67,-14,0,3,1,0,2,1
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,4,Blue,bot,Doggo,oe:player:95082306f78780da5686f118c993366,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,Miss Fortune,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,7,4,7,16,26,2,0,0,0,0,0,0,0,0.4231,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,29258,773.68,0.356687,429.2023,231.6968,15,0.3967,17,0.4495,6,58,1.5337,16722,11817,312.4813,0.290904,18455,,360,329,31,,,9.5196,3686,3391,81,3163,3610,83,523,-219,-2,2,1,0,0,1,0,6291,5978,150,5123,6418,150,1168,-440,0,2,1,0,0,1,0
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,5,Blue,sup,Kino,oe:player:acb3a05894b7c57412b2d7e911e17dd,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,Amumu,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,0,7,11,16,26,0,0,0,0,0,0,0,0,0.4231,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6257,165.4561,0.0762798,537.9903,623.5082,86,2.2741,7,0.1851,25,108,2.8559,7551,2646,69.9691,0.0651461,7175,,30,30,0,,,0.7933,2138,2091,12,2381,2221,15,-243,-130,-3,0,3,0,1,1,0,3242,3431,19,3493,3339,25,-251,92,-6,0,3,0,1,2,0
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,6,Red,top,Fudge,oe:player:f02f1c8275084050765b4b6414bdfda,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Malphite,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,4,2,14,26,16,0,0,0,0,1,0,1,0,0.6875,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16041,424.1781,0.184625,458.1313,1305.6941,14,0.3702,7,0.1851,3,47,1.2428,14836,9931,262.6091,0.195485,14125,,259,245,14,,,6.8488,3418,4399,66,3638,4956,88,-220,-557,-22,1,2,1,1,1,1,5477,7505,123,5194,7399,129,283,106,-6,2,2,1,1,1,1
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,7,Red,jng,Blaber,oe:player:ed455f823b6586e9e3621dfb5aeb42e,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Lee Sin,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,4,3,8,26,16,0,0,0,0,1,1,0,0,0.6875,1.1106,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,2,0,14146,374.0679,0.162815,868.4795,1092.4019,18,0.476,13,0.3438,11,54,1.4279,13933,9028,238.7307,0.177711,13225,,242,38,204,,,6.3993,3907,3331,63,3292,3676,70,615,-345,-7,2,1,1,0,1,2,5505,5765,102,5076,5925,113,429,-160,-11,2,1,1,0,1,3
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,8,Red,mid,Perkz,oe:player:0634d9e86284da2fae4e1438d564eee,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Sylas,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,6,5,8,26,16,2,0,0,0,0,0,0,0,0.6875,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,23257,614.9934,0.267679,924.989,658.4134,17,0.4495,6,0.1587,7,41,1.0842,16803,11898,314.6232,0.234202,17025,,353,302,51,,,9.3345,3387,4247,87,3204,4331,78,183,-84,9,0,2,1,0,3,1,5231,7245,145,5441,7312,131,-210,-67,14,0,2,1,0,3,1
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,9,Red,bot,Zven,oe:player:10fcffece0ac7be85f09c4b51a75762,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Ezreal,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,9,1,5,26,16,1,1,0,0,0,0,0,0,0.6875,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,28435,751.9171,0.327275,357.4086,255.152,15,0.3967,15,0.3967,4,73,1.9304,19588,14683,388.268,0.28902,17443,,390,364,26,,,10.3129,3163,3610,83,3686,3391,81,-523,219,2,0,1,0,2,1,0,5123,6418,150,6291,5978,150,-1168,440,0,0,1,0,2,1,0
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,10,Red,sup,Vulcan,oe:player:81acc6bcde5c927c78e0990e9887f84,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Leona,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,3,5,15,26,16,0,0,0,0,0,0,0,0,0.6875,1.1106,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5005,132.3491,0.0576055,525.1917,589.1582,65,1.7188,25,0.6611,25,122,3.2261,10167,5262,139.145,0.103583,9575,,50,50,0,,,1.3222,2381,2221,15,2138,2091,12,243,130,3,1,1,0,0,3,0,3493,3339,25,3242,3431,19,251,-92,6,1,2,0,0,3,0
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,100,Blue,team,,,Beyond Gaming,oe:team:89008bdacc273b554227d6b76869381,,LeBlanc,Qiyana,Irelia,Gangplank,Camille,2269,0,16,26,39,16,26,3,0,0,0,0,,,,0.4231,1.1106,1,1,4,1,4,0,1,0,0,0,0,,0,0,1,2,0,0,0,2,1,3,11,0,0,5,0,0,4,82027,2169.0701,,2885.7911,3041.6483,138,3.6492,53,1.4015,55,286,7.5628,65146,40623,1074.2089,,64755,-0.0975115,,985,234,,,32.2345,15958,18445,329,16256,17808,314,-298,637,15,3,9,4,4,7,3,25244,30045,542,24829,30272,545,415,-227,-3,3,9,5,5,8,3
ESPORTSTMNT04_1970501,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970501?gameHash=883dd3206fde8eae,WCS,2021,,0,10/6/2021 14:35,1,11.19,200,Red,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Aphelios,Lucian,Ryze,Kennen,Gwen,2269,1,26,16,50,26,16,3,1,0,0,1,,,,0.6875,1.1106,0,4,1,4,1,3,0,0,1,0,0,,0,0,0,0,2,1,2,0,0,11,3,1,1,0,5,4,0,86884,2297.5055,,3134.2001,3900.8197,129,3.4112,66,1.7453,50,337,8.9114,75327,50804,1343.4288,,71393,0.0975115,,999,295,,,34.2177,16256,17808,314,15958,18445,329,298,-637,-15,4,7,3,3,9,4,24829,30272,545,25244,30045,542,-415,227,3,5,8,3,3,9,5
ESPORTSTMNT04_1970517,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970517?gameHash=4180371d97f406a1,WCS,2021,,0,10/6/2021 15:42,1,11.19,1,Blue,top,Crazy,oe:player:d7c528ab090b1cda9854e13aaf94505,Galatasaray Esports,oe:team:0edc9f071bd123368afdc0c53a3db20,Jayce,Irelia,LeBlanc,Leona,Yone,Malphite,1676,0,0,3,1,2,17,0,0,0,0,0,0,0,0,0.0716,0.6802,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,10895,390.0358,0.309667,298.3174,244.5465,12,0.4296,2,0.0716,5,27,0.9666,9309,5615,201.0143,0.239454,9175,,217,201,16,,,7.7685,3307,3869,71,3647,4783,63,-340,-914,8,0,0,1,3,0,0,5123,6067,119,5238,7120,105,-115,-1053,14,0,0,1,3,0,0
ESPORTSTMNT04_1970517,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970517?gameHash=4180371d97f406a1,WCS,2021,,0,10/6/2021 15:42,1,11.19,2,Blue,jng,Mojito,oe:player:d92b0904aa4f08f128aa8c6d2775056,Galatasaray Esports,oe:team:0edc9f071bd123368afdc0c53a3db20,Lee Sin,Irelia,LeBlanc,Leona,Yone,Malphite,1676,0,0,4,1,2,17,0,0,0,0,0,0,0,0,0.0716,0.6802,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3842,137.5418,0.1092,874.6539,745.6683,14,0.5012,2,0.0716,8,25,0.895,7666,3972,142.1957,0.169391,7575,,149,11,138,,,5.3341,3141,3439,65,3502,3451,63,-361,-12,2,0,0,1,1,3,1,4300,5078,86,4886,5019,85,-586,59,1,0,0,1,1,3,1
ESPORTSTMNT04_1970517,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970517?gameHash=4180371d97f406a1,WCS,2021,,0,10/6/2021 15:42,1,11.19,3,Blue,mid,Bolulu,oe:player:fbced201ed9c0e35008d88cd92397dd,Galatasaray Esports,oe:team:0edc9f071bd123368afdc0c53a3db20,Azir,Irelia,LeBlanc,Leona,Yone,Malphite,1676,0,0,1,0,2,17,0,0,0,0,0,0,0,0,0.0716,0.6802,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8574,306.9451,0.243697,339.5585,205.7399,13,0.4654,2,0.0716,4,17,0.6086,9868,6174,221.0263,0.263291,9900,,260,233,27,,,9.3079,3335,4896,90,3121,4530,80,214,366,10,0,0,0,0,0,0,5464,8110,159,5082,7371,134,382,739,25,0,0,0,0,0,0
ESPORTSTMNT04_1970517,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1970517?gameHash=4180371d97f406a1,WCS,2021,,0,10/6/2021 15:42,1,11.19,4,Blue,bot,Alive,oe:player:bd9f7c5d6ab4201b138a3e51dab7056,Galatasaray Esports,oe:team:0edc9f071bd123368afdc0c53a3db20,Lucian,Irelia,LeBlanc,Leona,Yone,Malphite,1676,0,0,5,1,2,17,0,0,0,0,1,0,1,0,0.0716,0.6802,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,7996,286.253,0.227269,400.0597,187.8401,11,0.3938,4,0.1432,4,17,0.6086,8702,5008,179.284,0.213569,8625,,229,229,0,,,8.1981,3168,3224,76,4146,3032,90,-978,192,-14,0,1,2,1,3,0,4587,4959,118,7379,5390,146,-2792,-431,-28,0,1,3,2,4,0
